"country","year","warstns","ln_popns","ln_gdpen","pt8","dlang","drace","drel","ef","ef2","ehet","elfo","elfo2","numlang","plural","plurrel","relfrac","etdo4590","second","auto4","dem","dem4","exrec","mirps2","mirps3","parcomp","parreg","part","pol4","pol4m","polcomp","reg","sip2","xconst","anoc","mirps0","mirps1","partfree","pol4sq","ager","autch98","demch98","durable","inst3","nwstate","p4mchg","polch98","proxregc","incumb","inst","major","presi","autonomy","centpol3","fedpol3","semipol3","avgnabo","nmdgdp","nmdp4_alt","regd4_alt","geo1","geo2","geo34","geo57","geo69","geo8","nat_war","tnatwar","gdpgrowth","expgdp","trade","illiteracy","infant","life","pri","seceduc","agexp","fuelexp","manuexp","oil","sxpnew","sxpsq","lmtnest","ncontig","popdense","army85","milper","decade1","decade2","decade3","decade4","coldwar","warhist"
"Albania",1979,0,14.7775392532349,0.429832428693771,0.00328475162208482,10,0,30,0.0966000035405159,0.00933156069368124,40,25.5568775021841,803.520706946277,6,0.949999988079071,70,0.46000000834465,0.119533737061854,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.437899832452435,81,67,0.0514953584672706,0.459225671078073,32,0,0,0,0.549131550850485,5.42101086242752e-20,0,0,-0.311792496977103,-0.2734862045088,0,1,0,0,0.741596877574921,1.7549079656601,0.5,-7,0,1,0,0,0,0,0,0,0.0557897507388551,67.6559752544061,155.611966781219,35.5859985351562,86.8508525274356,62.2863371292551,65.4989348436811,57.1744592312931,13.2030538413349,-21.2182969185758,80.1180275706598,0,0.263388543628581,0.127994356522418,2.27052307128906,0,453.674020176816,187485.036566645,-254.947130460375,0,1,0,0,1,0
"Albania",1980,0,14.797963142395,0.608133792877197,0.00301213051837488,10,0,30,0.0966000035405159,0.00933156069368124,40,26.5500114644632,2469.95833500014,6,0.949999988079071,70,0.46000000834465,-0.0554886468522205,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.493864798056295,81,68,0.144102129823276,-0.470598526299513,33,0,0,0,-0.667489412032099,1.35525271560688e-20,0,0,-0.0633080345591313,-0.447011765592892,0,1,0,0,0.741596877574921,1.74580931663513,0.5,-7,0,1,0,0,0,0,0,0,0.0203789942135562,46.4439821895883,71.9963695834603,34.4280014038086,87.2438869782675,62.8708360658417,89.3611592439062,58.3090301110576,4.40540694190038,-3.03308417611005,60.8783833249741,0,0.170449630705273,0.0555346137407139,2.27052307128906,0,281.644605795518,-243631.173130812,-253.202814230698,0,0,1,0,1,0
"Albania",1981,0,14.8176116943359,0.563607811927795,0.00276213586400995,10,0,30,0.0966000035405159,0.00933156069368124,40,34.2940361928393,2779.17336854658,6,0.949999988079071,70,0.46000000834465,0.0450289887352888,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.701042374274609,81,69,0.631073087183733,0.299271825359785,34,0,0,0,-0.337096411118503,3.3881317890172e-21,0,0,-0.232286217332425,0.0387925302176345,0,1,0,0,0.741596877574921,1.74453926086426,1.5,-7,0,1,0,0,0,0,0,0,0.0368817001581192,54.3435852848983,198.234590291559,33.181999206543,57.7815444417882,62.4443546527693,80.3206286382505,52.9864644579925,13.344365017738,-12.9544975269117,85.6074530809112,0,0.178196906649183,0.00625127261623567,2.27052307128906,0,510.141343408378,58100.8288692541,110.40275897271,0,0,1,0,1,0
"Albania",1982,0,14.8379611968994,0.673964381217957,0.00253288975517775,10,0,30,0.0966000035405159,0.00933156069368124,40,42.5886732592533,3400.64469863054,6,0.949999988079071,70,0.46000000834465,0.471792192237578,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.173881337489189,81,70,0.0802537898146151,-0.0319437390078535,35,0,0,0,-0.0362127751289744,8.470329472543e-22,0,0,-0.0576715790655041,0.0243988447362478,0,1,0,0,0.741596877574921,1.74034678936005,1.5,-7,0,1,0,0,0,0,0,0,0.00874810013920069,27.9766042213929,103.005746564774,32.0009994506836,87.3340512814439,59.026265797564,66.7331298042607,84.5235934241617,12.8968788415645,3.79495806225753,44.1085898340554,0,0.256135420106194,0.101496308708945,2.27052307128906,0,-82.0266508464214,-353600.207677319,292.760785550334,0,0,1,0,1,0
"Albania",1983,0,14.8586101531982,0.753771781921387,0.00232267014648969,10,0,30,0.0966000035405159,0.00933156069368124,40,40.1608072307734,3098.72564410626,6,0.949999988079071,70,0.46000000834465,0.430156587201751,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,-0.106745659507257,81,71,0.180157011568607,-0.371067988321095,36,0,0,0,-0.739744909209639,2.11758236813575e-22,0,0,-0.176499860232966,0.133300113613874,0,1,0,0,0.741596877574921,1.72776532173157,1.5,-7,0,1,0,0,0,0,0,0,-0.00961299985647202,70.5346283247336,101.321354374185,30.9939994812012,68.7831789320058,70.9640983657471,81.357105927981,59.2265764612777,1.59290282598007,3.62053266995593,95.708221326319,0,0.18616074399166,0.0770933933332066,2.27052307128906,0,761.543279518145,586054.824771173,536.509822103417,0,0,1,0,1,0
"Albania",1984,0,14.879186630249,0.750472247600555,0.00212989791536183,10,0,30,0.0966000035405159,0.00933156069368124,40,36.943913564034,1815.82256163848,6,0.949999988079071,70,0.46000000834465,0.875882950073204,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,-0.250839833262882,81,72,0.709100809601313,-0.202817319025205,37,0,0,0,-0.976871759593922,5.29395592033938e-23,0,0,-0.28632699019406,0.0664809093061155,0,1,0,0,0.741596877574921,1.7331383228302,1.5,-7,0,1,0,0,0,0,0,0,-0.0326270014047623,2.47977487380275,66.2252437006349,29.7070007324219,69.5739823845073,64.2251120899173,85.6613160583028,77.6422564499829,3.25514822351377,3.23779368068011,33.1323448485302,0,0.137088376698033,0.131934800393646,2.27052307128906,0,-246.402997230945,-73660.6452887509,-77.2876571267118,0,0,1,0,1,0
"Albania",1985,0,14.8996858596802,0.77748841047287,0.001953125,10,0,30,0.0966000035405159,0.00933156069368124,40,23.8259665004873,1327.81451103578,6,0.949999988079071,70,0.46000000834465,0.109254244122421,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.411167315879268,81,73,-0.358660298181407,0.810817046807791,38,0,0,0,1.03954790647991,1.32348898008484e-23,0,0,-0.259554175500123,0.271168654085913,0,1,0,0,0.741596877574921,1.73583602905273,1.5,-7,0,1,0,0,0,0,0,0,-0.0028456998988986,37.145296041774,124.211179884555,28.7070007324219,80.1361970093529,64.2921547034324,60.9494153817007,76.4748609518626,14.792367317146,-6.9683839779242,34.9842823286913,0,0.373514361545152,0.205156144963423,2.27052307128906,0,-45.8233193427109,292056.556966716,-48.3779319835516,0,0,1,0,1,0
"Albania",1986,0,14.9194421768188,0.804688572883606,0.00179102352188412,10,0,30,0.0966000035405159,0.00933156069368124,40,33.5737925136367,2272.09816101195,6,0.949999988079071,70,0.46000000834465,0.339651746861947,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,-0.270935482956911,81,74,-0.328298843643718,-0.500622371530001,39,0,0,0,0.424502266601289,3.30872245021211e-24,0,0,0.109080317442454,-0.157577132557697,0,1,0,0,0.741596877574921,1.76041400432587,1.5,-7,0,1,0,0,0,0,0,0,0.0357073992490768,81.0119560352998,143.216217259627,27.7049999237061,49.4655821126361,68.3276151228423,89.6914232915752,52.9625539146412,-11.0515882517614,21.7427029570152,64.4263389532297,0,0.196917586381538,0.152705914068468,2.27052307128906,0,597.768624000876,324730.503141142,558.194515476475,0,0,1,0,1,0
"Albania",1987,0,14.9391403198242,0.812706410884857,0.00164237581104241,10,0,30,0.0966000035405159,0.00933156069368124,40,23.1624862623758,494.44644454408,6,0.949999988079071,70,0.46000000834465,1.06005823578386,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.389596962887335,81,75,0.157430307510928,-0.636144908831905,40,0,0,0,-0.902403162531676,8.27180612553028e-25,0,0,0.519959086111446,-0.501607405042167,0,1,0,0,0.741596877574921,1.73417067527771,2.5,-7,0,1,0,0,0,0,0,0,-0.0272310003638268,42.4920833508327,87.8578693028081,26.556999206543,52.9567156241005,65.7264841687965,76.2529097892794,96.1550159687298,10.7574883199339,5.40237168149743,62.6830782715216,0,0.192332223954669,0.143453883305306,2.27052307128906,0,-81.1574605244863,515507.535481198,660.869425201631,0,0,1,0,1,0
"Albania",1988,0,14.959095954895,0.852711737155914,0.00150606525918744,10,0,30,0.0966000035405159,0.00933156069368124,40,40.8200719634151,2493.88281788136,6,0.949999988079071,70,0.46000000834465,0.268247952497481,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.0726225107670441,81,76,-0.0881130221763528,-0.508544339006483,41,0,0,0,-0.602681287613994,2.06795153138257e-25,0,0,-0.518895219805348,0.348711885839907,0,1,0,0,0.741596877574921,1.73182463645935,2.5,-7,0,1,0,0,0,0,0,0,-0.0336779989302158,76.4788297382291,159.782748833345,25.4799995422363,62.1141778220624,63.2744858976754,48.6895980573308,89.3707578375623,-4.48097533677211,5.59907804349756,41.7152971194546,0,0.394313025744739,0.159177920215536,2.27052307128906,0,901.542575816565,391972.324382385,927.249194677188,0,0,1,0,1,0
"Albania",1989,0,14.9879922866821,0.860778033733368,0.00138106793200498,10,0,30,0.0966000035405159,0.00933156069368124,40,50.5048701028979,3240.48146550446,6,0.949999988079071,70,0.46000000834465,0.352427317864678,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,0.255120759216748,81,77,-0.316443274642325,0.517245584970831,42,0,0,0,0.642660538952341,5.16987882845642e-26,0,0,-0.139033012292293,0.0296094792745953,0,1,0,0,0.741596877574921,1.75890326499939,2.5,-6.5,0,1,0,0,0,0,0,0,0.064444400370121,44.4326894022288,87.8845855357699,24.4810009002686,70.5161917889274,67.2490561521678,89.0852946600062,75.7703278392231,10.4082399471853,-8.42735827406893,69.8425644973767,0,0.118295456625601,-0.0115126860683845,2.27052307128906,0,406.178774530412,229928.81555701,400.232420064848,0,0,1,0,1,0
"Albania",1990,0,15.003963470459,0.877549886703491,0.00126644487758888,10,0,30,0.0966000035405159,0.00933156069368124,40,29.9298081572883,1782.91035871018,6,0.949999988079071,70,0.46000000834465,0.559089107768244,0.0299999993294477,9,0,0,3,1,0,1,4,1,-9,-9,1,1,0,1,0,0,0,-0.159117017702166,81,78,-0.226917700536757,-0.120299798057697,43,1,0,0,0.093497188908373,1.29246970711411e-26,0,0,-0.0944089268574896,0.115965547037889,0,1,0,0,0.741596877574921,1.71344661712646,2.5,-4.5,0,1,0,0,0,0,0,0,-0.106517903506756,41.3004970022383,66.598613754538,23.5799999237061,50.159070209505,63.9968647669473,74.8007318776758,99.7746785704608,13.2486563474374,-1.87003537885386,88.472739517778,0,0.0995187802494365,0.0385929496229161,2.27052307128906,0,9.29884724893974,-438108.704194341,-447.332830177028,0,0,0,1,1,0
"Albania",1991,0,14.9972381591797,0.682086229324341,0.00116133507324484,10,0,30,0.0966000035405159,0.00933156069368124,40,24.4993744073317,1609.59244132008,6,0.949999988079071,70,0.46000000834465,-0.199293429195254,0.0299999993294477,2,0,3,7,0,0,3,3,1,1,1,6,1,0.111111097037792,3,1,0,1,0.912582650505861,1,79,-4.79649822628701,3.58182965862138,0,1,0,10,8.03024595597012,1,0,0,-0.269146886029131,-0.0147226481775472,0,1,0,0,0.741596877574921,1.46118879318237,2.5,5,0,1,0,0,0,0,0,0,-0.263115406036377,43.4792602720449,177.014637265357,22.6380004882812,24.1690377098981,64.3818691765015,98.4916937777515,85.3487488844729,9.26894176082108,-2.06848626345601,66.901737058844,0,-0.00149303070161194,0.0177417770827765,2.27052307128906,0,489.221901172776,160190.909523367,133.866796699385,0,0,0,1,0,0
"Albania",1992,0,14.975531578064,0.200959924974692,0.00106494895768092,10,0,30,0.0966000035405159,0.00933156069368124,40,29.7672863796075,1564.61235029444,6,0.949999988079071,70,0.46000000834465,-0.277758623440526,0.0299999993294477,2,0,3,7,0,0,3,3,4,1,1,6,1,0.415983706712723,3,1,0,1,0.321748053352093,1,80,-0.768165174937173,0.424659549630526,0,1,0,0,0.845265110188551,1,0,2,-0.302071298732033,0.707462947882938,0,1,0,0,0.645386874675751,1.91226327419281,2.5,5,0,1,0,0,0,0,1,1,-0.0585700012743473,37.1314976173404,130.680004886846,21.7609996795654,66.723320508361,64.8074565604614,109.835784977659,73.6507233606406,14.585995567447,-1.37522117213262,60.602947465057,0,-0.0466979030561343,-0.128058685741616,2.27052307128906,0,303.509734219994,550665.293141882,585.559584016627,0,0,0,1,0,0
"Albania",1993,0,14.9686107635498,0.5398114431738,0.0009765625,10,0,30,0.0966000035405159,0.00933156069368124,40,35.3010224009195,1025.13311098438,6,0.949999988079071,70,0.46000000834465,1.0132726920975,0.0299999993294477,1,0,6,8,0,1,3,3,4,5,5,6,0,0.852931797504425,5,1,0,0,-0.0671844454345115,25,1,-1.91564234527364,1.47432507242235,0,1,0,4,3.11750345004529,1,0,2,-0.16568012546264,0.796773562825818,0,1,0,0,0.268529295921326,1.90919351577759,2.5,5.5,0,1,0,0,0,0,0,0,0.0939353033900261,36.3784504995802,74.331912128733,20.9549999237061,37.9275191644561,63.6821994361749,92.0180102327473,106.649559467221,24.2967982210984,13.0945185201629,44.2412875609913,0,0.315221554272166,0.246498450306359,2.27052307128906,0,32.3937902244986,201451.355859377,-65.8698100035561,0,0,0,1,0,0
"Albania",1994,0,14.9792861938477,0.652738305035684,0.000895511760942062,10,0,30,0.0966000035405159,0.00933156069368124,40,41.2199791183955,2443.13617282586,6,0.949999988079071,70,0.46000000834465,0.0383270122928099,0.0299999993294477,1,0,6,8,0,1,3,3,4,5,5,6,0,0.852931797504425,5,1,0,0,0.430280801330808,25,2,-0.0995430042624044,-0.478735055218657,1,1,0,0,-0.443250150057815,0.25,0,2,-0.549635496632438,0.84619037523927,0,1,0,0,0.418249785900116,1.92628240585327,6,6,0,1,0,0,0,0,0,0,0.0804309993982315,39.946096514518,80.7640139556482,20.1200008392334,57.1725287627106,61.4864879217625,71.3415427049915,64.2314636184778,7.36359585745126,13.8117842854471,87.8840969634005,0,0.155569487401992,0.0280803213074121,2.27052307128906,0,601.035729728734,-251896.73335257,-608.076180080125,0,0,0,1,0,0
"Albania",1995,0,14.993857383728,1.26792711263966,0.000821187905521206,10,0,30,0.0966000035405159,0.00933156069368124,40,33.3141330142962,1981.0506621466,6,0.949999988079071,70,0.46000000834465,-0.0417006524145691,0.0299999993294477,1,0,6,8,0,1,3,3,4,5,5,6,0,0.852931797504425,5,1,0,0,0.288998737394664,25,3,-0.7223196586951,0.865614798816351,2,0,0,0,1.62205644352645,0.0625,0,2,-0.224007091066643,0.835933107741088,0,1,0,0,0.418249785900116,1.94335913658142,6,6,0,1,0,0,0,0,0,0,0.0753291994333267,38.0314348597692,6.97213222204724,19.3209991455078,31.2533259749634,67.9565585343254,101.376111923386,80.2212963505118,-2.28663390254617,2.49921442966569,78.8611163729892,0,0.00391754503357195,-0.068126206834601,2.27052307128906,0,-84.3633622018096,169018.703893093,464.875955676493,0,0,0,1,0,0
"Albania",1996,0,15.005181312561,1.19170604732474,0.000753032629593721,10,0,30,0.0966000035405159,0.00933156069368124,40,31.8241263214795,2537.21806465294,6,0.949999988079071,70,0.46000000834465,-0.0643909612507136,0.0299999993294477,1,0,6,8,0,1,3,3,4,5,5,6,0,0.852931797504425,5,1,0,0,0.289910698864009,25,4,-0.392746226054657,0.0239015845643168,3,1,0,0,0.534008553405358,0.015625,0,2,-0.0415675001926615,0.286762222542027,0,0.762011649596836,-0.143426399636879,0.389253904336954,0.350112199783325,1.96504461765289,6,5,0,1,0,0,0,0,0,0,0.0784521996974945,29.2768515100892,77.1950857705447,18.6159992218018,34.7811353144109,74.2982643410202,95.8121069432465,57.3042806495808,-0.687037462463648,8.9422077881414,87.1552108337109,0,0.103622595538555,-0.0073529625624159,2.27052307128906,0,560.74970351126,-576455.680638932,-567.964371755304,0,0,0,1,0,0
"Albania",1997,0,15.0167694091797,0.575335652434993,0.000690533966002488,10,0,30,0.0966000035405159,0.00933156069368124,40,32.7150784128163,2394.85731025387,6,0.949999988079071,70,0.46000000834465,-0.517600135666592,0.0299999993294477,3,0,3,3,0,0,3,3,4,0,0,6,0,0.681145012378693,5,1,1,0,0.539401955967768,0,5,2.09980833807851,-2.09434511912456,0,1,0,-5,-4.40750897785485,1,0,2,-0.269205053281032,0.642316505187246,0,0.697287309361566,0.170904217499349,0.146665603219535,0.354567110538483,1.99658143520355,6,5.5,0,1,0,0,0,0,0,0,-0.0797483995556831,34.1784249583283,106.700653531502,17.9069995880127,49.8115115170221,60.23465494157,88.5131947514928,39.9992717242309,1.95561942114172,25.0780173069889,33.5151326740388,0,0.282290332721058,0.160775773711648,2.27052307128906,0,-129.440021241828,-769663.624412338,-869.785474407181,0,0,0,1,0,0
"Albania",1998,0,15.0265016555786,1.15864137318717,0.000633222438794438,10,0,30,0.0966000035405159,0.00933156069368124,40,16.0248080553142,1179.79282355574,6,0.949999988079071,70,0.46000000834465,-0.2630669108984,0.0299999993294477,1,0,7,7,0,0,3,3,4,6,6,6,0,0.5975341796875,7,1,0,1,0.174998553948002,36,6,-2.5373860668588,3.22570545298666,0,1,0,6,5.8024064899259,1,0,2,-0.252375717076026,-0.0835187845846815,0,0.591470332879091,0.0519153758686992,0.432802487311807,0.698088228702545,2.03079700469971,6,5.5,0,1,0,0,0,0,0,0,0.0707141011953354,64.7144656466568,168.344520959326,17.2520008087158,3.88619430365513,67.1214742163307,65.3590596514608,71.4187731573842,22.9390568827163,-7.52336870317546,95.9387721283489,0,0.121477665162473,-0.0904715655039725,2.27052307128906,0,590.690598596228,-511695.642547844,-788.459760550229,0,0,0,1,0,0
"Albania",1999,0,15.0362339019775,1.09570339439438,0.000580667536622422,10,0,30,0.0966000035405159,0.00933156069368124,40,31.7575615475089,1920.77198605354,6,0.949999988079071,70,0.46000000834465,0.299901704289837,0.0299999993294477,1,0,7,7,0,0,3,3,4,6,6,6,0,0.5975341796875,7,1,0,1,0.832482832147204,36,7,0.0112251155789844,0.272874876046082,1,1,0,0,0.469346354356634,0.25,0,2,-0.202498035478823,0.364020190822595,0,0.619153187767089,0.335502775906586,0.113450247483682,0.820432186126709,2.06156396865845,6,5.5,0,1,0,0,0,0,1,1,0.0664765983819962,69.4146695488854,135.457993985021,16.5249996185303,21.9079569270464,63.5134808404439,51.4214468042395,82.999147680686,5.94784877237674,-18.8482753950097,96.0126246319366,0,0.211613183207647,0.176308605801583,2.27052307128906,0,691.535799115047,43723.8556682896,316.975065759002,0,0,0,1,0,0
"Algeria",1962,1,16.2261962890625,0.242946162819862,1,27,0,1,0.319999992847443,0.102399997413158,28,44,1936,3,0.800000011920929,99,0.0197999998927116,1,0.200000002980232,10.3156809308397,0,-1.22240249458242,0.431028981707036,0.775056563835855,-0.0614460290548255,-0.124068981219917,2.83300142120503,0.114344456292832,-11.8153693009823,-11.1104254904746,-0.425364034281957,0.895844363498312,-0.119477464458948,0.778598349988739,0,0.136854254629188,0.134804393963673,-0.114635680945576,79.659684910131,8.69590442247205,1.07558265821722,-1.17036170329956,32.3288045998933,0.103896631179447,1,-2.10724984266608,-1.93576891899204,0.9253767310408,-0.0510260413822343,0,-0.31174382841728,0.233335225540155,-0.0178150862135261,1.38534683873536,-0.234277871353943,-0.131667355916202,0.0786813716109838,0.082846388220787,-6.5,-6.5,0,0,1,0,0,0,0.968042128959465,1.3385366560179,0.087731572613183,45.9007606506348,112.902702331543,81.8462999638822,139.176377239963,48.3244018554688,46,8,9.0189681109177,50.0647986529792,-2.18499068114448,0.636069067244649,0.550347490043526,0.665004695868216,2.81540894508362,0,4.67792510986328,170000,65.1791016827123,1,0,0,0,1,1
